message_ID	human_readable_creation_date	creation_date	text	user_ID	user_creation_date	user_name	user_screen_name
1171973420319465472	2019-09-12 02:26:52	1568255212.0	RT @TheTonyLambo: Tom Brady is more athletic than LeBron James. https://t.co/Aqgklj1zSj	3558207555	1441479277.0	D Man	_daltonstephens
1171973428192194563	2019-09-12 02:26:54	1568255214.0	RT @SportsMotto: I can’t do anything with what’s happened in the past. I have to just go forward with the most awareness I can going forwar…	426903572	1322860257.0	denny keller	hrblock_21
1171973428687060992	2019-09-12 02:26:54	1568255214.0	RT @jennafischer: We are excited to be joining the @earwolf team to bring you our new podcast Office Ladies! Each week, @AngelaKinsey and I…	944789480	1352762308.0	Brady Pond	brady_pond
1171973432508112899	2019-09-12 02:26:55	1568255215.0	HBD Brady	229356910	1292997231.0	Andrew Doyle	doyle0213
1171973438941974529	2019-09-12 02:26:56	1568255216.0	RT @TrevWall: *takes 1 sip of Bang* https://t.co/DrUcUPwCT1	4195335133	1447198065.0	Brady	Who_Brady
1171973465118781445	2019-09-12 02:27:02	1568255222.0	RT @SaraCarterDC: #BREAKING FLYNN Development @SidneyPowell1 Flynn's Motion To Compel Brady Material Unsealed: Flynn Took Polygraph In 2016…	240502074	1295490410.0	AD	adsp134
1171973469623468032	2019-09-12 02:27:04	1568255224.0	RT @Pseudo_RGIII: Tom Brady eyeing up Antonio Brown sitting next to him on the couch after seeing the news https://t.co/nxIGaADRWM	502112867	1330115696.0	ya momma	RevvSlacks
1171973481434628096	2019-09-12 02:27:06	1568255226.0	RT @MySportsUpdate: Just heard this insane stat from @wingoz: Since 2013, Tom Brady has as many regular season losses in Miami as he does i…	259543141	1299035954.0	Alex Hernandez	CheechDad09
1171973490414706689	2019-09-12 02:27:08	1568255228.0	RT @ayosworIdd: 15. a CHILD...  https://t.co/xatE1i4gqF	316607625	1307988473.0	Brady Tyler	Brady_Tyler
1171973500871069697	2019-09-12 02:27:11	1568255231.0	RT @TsMadisonatl1: Look at this Bitch... edges gone.... eyelashes gone... eyes sunk in drinking aloe water with darkskinned GUMS and whole…	407736667	1320759219.0	Ku Ashiku	KuAshiku
1171973507137310720	2019-09-12 02:27:12	1568255232.0	RT @cozimaguy: Tom Brady Responds to Antonio Brown’s Rape Accusations https://t.co/Y3IX8vdBtK	2608870238	1404705588.0	Sport TV	AdFaiIs
